accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
E9QPZ2,E9QPZ2_MOUSE,Defa30,"Defensin, alpha, 30",93,10360.791480000005,10.360791480000005,DEFA30,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A087WRQ7,A0A087WRQ7_MOUSE,Omt2b,"Oocyte maturation, beta (Fragment)",91,10363.215680000007,10.363215680000007,OMT2B,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BJ69,H3BJ69_MOUSE,Cfap68,Cilia and flagella associated protein 68,89,10363.442980000002,10.363442980000002,CFAP68,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q221,E9Q221_MOUSE,Slc29a1,"Solute carrier family 29 (nucleoside transporters), member 1 (Fragment)",93,10363.986580000004,10.363986580000004,SLC29A1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AKD6,A2AKD6_MOUSE,Pxmp4,Peroxisomal membrane protein 4,92,10365.299180000002,10.365299180000001,PXMP4,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P63168,DYL1_MOUSE,Dynll1,"Dynein light chain 1, cytoplasmic",89,10365.881080000005,10.365881080000005,DYNLL1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JG06,A0A0G2JG06_MOUSE,Cnga1,Cyclic nucleotide gated channel alpha 1,91,10366.320080000005,10.366320080000005,CNGA1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A075B677,A0A075B677_MOUSE,Igkv4-53,Immunoglobulin kappa variable 4-53,97,10366.469179999995,10.366469179999994,IGKV4-53,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A6YVX0,A0A0A6YVX0_MOUSE,Parp1,Poly [ADP-ribose] polymerase (Fragment),99,10368.835179999998,10.368835179999998,PARP1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A2R8VHA2,A0A2R8VHA2_MOUSE,Cyp2d12,"Cytochrome P450, family 2, subfamily d, polypeptide 12",92,10368.837280000003,10.368837280000003,CYP2D12,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z0Z1,D3Z0Z1_MOUSE,Mindy3,MINDY lysine 48 deubiquitinase 3 (Fragment),94,10369.552980000002,10.369552980000002,MINDY3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
S4R1C0,S4R1C0_MOUSE,Ccdc74a,Coiled-coil domain containing 74A (Fragment),93,10369.764280000003,10.369764280000004,CCDC74A,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1Y7VM78,A0A1Y7VM78_MOUSE,Mtrr,5-methyltetrahydrofolate-homocysteine methyltransferase reductase (Fragment),93,10371.745680000004,10.371745680000004,MTRR,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A338P6I0,A0A338P6I0_MOUSE,Smpd4,Sphingomyelin phosphodiesterase 4,92,10372.071080000002,10.372071080000001,SMPD4,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9D164,FXYD6_MOUSE,Fxyd6,FXYD domain-containing ion transport regulator 6,94,10374.030880000004,10.374030880000005,FXYD6,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0N4SVR8,A0A0N4SVR8_MOUSE,Tia1,Cytotoxic granule-associated RNA binding protein 1,93,10374.981480000008,10.374981480000008,TIA1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0N4SVD3,A0A0N4SVD3_MOUSE,Avl9,AVL9 cell migration associated,91,10375.338180000002,10.375338180000002,AVL9,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A2I3BQJ6,A0A2I3BQJ6_MOUSE,Pced1b,PC-esterase domain containing 1B (Fragment),89,10376.021380000004,10.376021380000005,PCED1B,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YWB2,D3YWB2_MOUSE,Vkorc1,vitamin-K-epoxide reductase (warfarin-sensitive),93,10377.460780000007,10.377460780000007,VKORC1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YX02,D3YX02_MOUSE,Defa41,"Defensin, alpha, 41",93,10377.87738000001,10.377877380000012,DEFA41,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1W2P801,A0A1W2P801_MOUSE,Mcm9,Minichromosome maintenance 9 homologous recombination repair factor (Fragment),98,10378.059680000004,10.378059680000003,MCM9,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8R033,LYRM2_MOUSE,Lyrm2,LYR motif-containing protein 2,88,10380.120780000005,10.380120780000004,LYRM2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AT95,A2AT95_MOUSE,Lamp5,"Lysosomal-associated membrane protein family, member 5 (Fragment)",91,10380.999979999999,10.380999979999999,LAMP5,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AJ71,A2AJ71_MOUSE,Fubp3,Far upstream element (FUSE) binding protein 3 (Fragment),97,10381.880180000007,10.381880180000007,FUBP3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A494B9F7,A0A494B9F7_MOUSE,Fermt3,Fermitin family member 3 (Fragment),93,10382.830580000005,10.382830580000006,FERMT3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2CF80,A2CF80_MOUSE,Bacc1,BPTF associated chromatin complex component 1,102,10382.97858,10.382978580000001,BACC1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YY73,D3YY73_MOUSE,Sap18,18 kDa Sin3-associated polypeptide,92,10383.969480000003,10.383969480000003,SAP18,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
B7ZC84,B7ZC84_MOUSE,Tlk2,Tousled-like kinase 2 (Arabidopsis) (Fragment),93,10384.448480000001,10.384448480000001,TLK2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q3KNL4,CJ053_MOUSE,,UPF0728 protein C10orf53 homolog,93,10385.812480000002,10.385812480000002,,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D6RG71,D6RG71_MOUSE,Phkg2,"Phosphorylase kinase, gamma 2 (testis)",90,10386.74518,10.38674518,PHKG2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6ZQN5,F6ZQN5_MOUSE,Ccdc24,Coiled-coil domain containing 24 (Fragment),91,10386.791980000002,10.386791980000002,CCDC24,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BJ28,H3BJ28_MOUSE,Otud7a,OTU domain containing 7A (Fragment),89,10386.918679999997,10.386918679999997,OTUD7A,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A494BAW9,A0A494BAW9_MOUSE,Atl3,Atlastin GTPase 3 (Fragment),100,10387.662080000004,10.387662080000004,ATL3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A140LJK3,A0A140LJK3_MOUSE,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 (Fragment),95,10388.124480000004,10.388124480000004,U2AF2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1STK1,A0A1L1STK1_MOUSE,Tipin,TIMELESS-interacting protein (Fragment),93,10388.572880000002,10.388572880000002,TIPIN,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1SUT4,A0A1L1SUT4_MOUSE,Tipin,TIMELESS-interacting protein (Fragment),93,10388.572880000002,10.388572880000002,TIPIN,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BKG0,H3BKG0_MOUSE,Cav1,"Caveolin 1, caveolae protein",93,10390.677380000005,10.390677380000005,CAV1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YW07,D3YW07_MOUSE,Ngb,Neuroglobin,92,10391.031780000003,10.391031780000002,NGB,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q91V16,ETFR1_MOUSE,Etfrf1,Electron transfer flavoprotein regulatory factor 1,86,10391.190279999999,10.391190279999998,ETFRF1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BLM9,H3BLM9_MOUSE,Cpsf6,Cleavage and polyadenylation specific factor 6 (Fragment),91,10391.413880000006,10.391413880000005,CPSF6,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6UUV2,F6UUV2_MOUSE,BC048507,cDNA sequence BC048507,89,10392.990680000006,10.392990680000006,BC048507,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A6YWK4,A0A0A6YWK4_MOUSE,Brox,BRO1 domain and CAAX motif containing (Fragment),91,10393.879280000003,10.393879280000004,BROX,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q7W5,E9Q7W5_MOUSE,Zfp426,Zinc finger protein 426 (Fragment),93,10394.53118,10.39453118,ZFP426,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D6RCU7,D6RCU7_MOUSE,Rabep2,"Rabaptin, RAB GTPase binding effector protein 2",92,10394.689680000001,10.39468968,RABEP2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A2R8VHI3,A0A2R8VHI3_MOUSE,Pcbp2,Poly(rC) binding protein 2,96,10395.165980000003,10.395165980000003,PCBP2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0U1RQ36,A0A0U1RQ36_MOUSE,Mylpf,"Myosin light chain, phosphorylatable, fast skeletal muscle (Fragment)",92,10396.890780000009,10.396890780000009,MYLPF,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A140LI06,A0A140LI06_MOUSE,Lysmd4,"LysM, putative peptidoglycan-binding, domain containing 4",94,10398.560279999998,10.398560279999998,LYSMD4,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YVW3,D3YVW3_MOUSE,Tbc1d14,"TBC1 domain family, member 14 (Fragment)",97,10399.876380000003,10.399876380000004,TBC1D14,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2A592,A2A592_MOUSE,Gm11939,Predicted gene 11939,99,10400.144080000005,10.400144080000006,GM11939,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9WUQ7,DEXI_MOUSE,Dexi,Dexamethasone-induced protein,95,10402.05498,10.40205498,DEXI,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q6ZWM4,LSM8_MOUSE,Lsm8,U6 snRNA-associated Sm-like protein LSm8,96,10402.647280000003,10.402647280000004,LSM8,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8I4SYY7,A0A8I4SYY7_MOUSE,Gas7,Growth arrest specific 7,95,10409.447180000001,10.40944718,GAS7,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q7V2,E9Q7V2_MOUSE,Ndrg1,N-myc downstream regulated gene 1,93,10409.84638,10.409846380000001,NDRG1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6YNC4,F6YNC4_MOUSE,Wdr4,WD repeat domain 4 (Fragment),102,10410.391279999998,10.410391279999997,WDR4,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YXV7,D3YXV7_MOUSE,Tmem63b,Transmembrane protein 63b (Fragment),92,10411.19548,10.41119548,TMEM63B,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6PZ19,F6PZ19_MOUSE,Tedc2,Tubulin epsilon and delta complex 2 (Fragment),94,10411.543480000002,10.411543480000002,TEDC2,,,False,,,False,Tubulin family,marker/cytoskeleton family,tubulin marker family,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: Tubulin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A286YE26,A0A286YE26_MOUSE,Cenpk,Centromere protein K,91,10412.860380000006,10.412860380000005,CENPK,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A3KGI6,A3KGI6_MOUSE,Knl1,Kinetochore scaffold 1 (Fragment),91,10413.618880000004,10.413618880000003,KNL1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YV60,D3YV60_MOUSE,Ccdc77,Coiled-coil domain containing 77 (Fragment),91,10413.864780000002,10.41386478,CCDC77,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
S4R2E9,S4R2E9_MOUSE,Rexo1,"REX1, RNA exonuclease 1 (Fragment)",93,10416.913380000005,10.416913380000006,REXO1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A075B5K2,A0A075B5K2_MOUSE,Igkv9-124,Immunoglobulin kappa chain variable 9-124,95,10419.51818,10.419518179999999,IGKV9-124,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z4C7,D3Z4C7_MOUSE,Dus2,Dihydrouridine synthase 2,90,10420.412780000002,10.420412780000003,DUS2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A6YW83,A0A0A6YW83_MOUSE,Nup214,Nucleoporin 214 (Fragment),98,10421.501680000005,10.421501680000004,NUP214,,,False,,,False,p53 pathway,tumor suppressor pathway,p53 and p21 related targets,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: p53 pathway; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A087WST8,A0A087WST8_MOUSE,Gml2,Glycosylphosphatidylinositol anchored molecule like 2,94,10422.069679999999,10.422069679999998,GML2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0H2UKB7,A0A0H2UKB7_MOUSE,Ift22,Intraflagellar transport 22 (Fragment),97,10422.603380000002,10.422603380000002,IFT22,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6YUP7,F6YUP7_MOUSE,Cilk1,Ciliogenesis associated kinase 1,100,10425.151480000011,10.425151480000011,CILK1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9JLR9,HIG1A_MOUSE,Higd1a,"HIG1 domain family member 1A, mitochondrial",95,10425.183580000006,10.425183580000006,HIGD1A,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A286YE29,A0A286YE29_MOUSE,Acsl5,Acyl-CoA synthetase long-chain family member 5,95,10425.289480000003,10.425289480000004,ACSL5,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1SSX4,A0A1L1SSX4_MOUSE,Or8g17,Olfactory receptor family 8 subfamily G member 17 (Fragment),91,10425.475580000011,10.425475580000011,OR8G17,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P50704,DEFA6_MOUSE,Defa6,Alpha-defensin 6/12,93,10425.894480000006,10.425894480000006,DEFA6,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P50708,DFA10_MOUSE,Defa10,Alpha-defensin 10,93,10428.854880000006,10.428854880000006,DEFA10,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1B0GSY9,A0A1B0GSY9_MOUSE,Tlr3,Toll-like receptor 3 (Fragment),93,10429.049279999997,10.429049279999997,TLR3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q0P5,E9Q0P5_MOUSE,Neu2,Neuraminidase 2 (Fragment),90,10429.112680000006,10.429112680000006,NEU2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A075B5L0,A0A075B5L0_MOUSE,Igkv10-95,Immunoglobulin kappa variable 10-95,95,10429.51028,10.42951028,IGKV10-95,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P50714,DFA16_MOUSE,Defa16,Alpha-defensin 16,93,10429.839580000007,10.429839580000007,DEFA16,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AEY0,A2AEY0_MOUSE,Fhl1,Four and a half LIM domains 1 (Fragment),89,10430.102980000005,10.430102980000004,FHL1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A140LI03,A0A140LI03_MOUSE,Or6z1,Olfactory receptor family 6 subfamily Z member 1 (Fragment),90,10432.639480000007,10.432639480000008,OR6Z1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1W2P896,A0A1W2P896_MOUSE,Epb41l2,Erythrocyte membrane protein band 4.1 like 2 (Fragment),95,10433.57248,10.43357248,EPB41L2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0J9YUI0,A0A0J9YUI0_MOUSE,Zfp936,Zinc finger protein 936,86,10433.615480000006,10.433615480000006,ZFP936,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1W2P869,A0A1W2P869_MOUSE,Sar1a,small monomeric GTPase (Fragment),95,10434.028880000003,10.434028880000003,SAR1A,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JEW1,A0A0G2JEW1_MOUSE,Grk3,G protein-coupled receptor kinase 3,92,10434.144380000003,10.434144380000003,GRK3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P99028,QCR6_MOUSE,Uqcrh,"Cytochrome b-c1 complex subunit 6, mitochondrial",89,10434.652780000002,10.434652780000002,UQCRH,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6QFL0,F6QFL0_MOUSE,Chchd3,Coiled-coil-helix-coiled-coil-helix domain containing 3 (Fragment),89,10435.756580000001,10.435756580000001,CHCHD3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A6YVR4,A0A0A6YVR4_MOUSE,Map9,Microtubule-associated protein 9 (Fragment),92,10436.093979999998,10.436093979999997,MAP9,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0J9YTX3,A0A0J9YTX3_MOUSE,Tcf4,Transcription factor 4 (Fragment),100,10436.16418,10.43616418,TCF4,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A140LIY0,A0A140LIY0_MOUSE,Iqck,IQ motif containing K,101,10437.78798,10.43778798,IQCK,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
S4R2J2,S4R2J2_MOUSE,Celf2,"CUGBP, Elav-like family member 2 (Fragment)",92,10437.895180000007,10.437895180000007,CELF2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UXP7,G3UXP7_MOUSE,Dtnb,"Dystrobrevin, beta (Fragment)",90,10438.054980000004,10.438054980000004,DTNB,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
B1B0N6,B1B0N6_MOUSE,Scgb1b24,"Secretoglobin, family 1B, member 24",92,10439.079980000002,10.439079980000002,SCGB1B24,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JEH7,A0A0G2JEH7_MOUSE,Ap5z1,"Adaptor-related protein complex 5, zeta 1 subunit",93,10440.14988,10.440149880000002,AP5Z1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A075B5N7,A0A075B5N7_MOUSE,Igkv6-13,Immunoglobulin kappa variable 6-13,95,10440.575579999999,10.440575579999999,IGKV6-13,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,2494,5,55,14,138.0,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
