accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
O14653,GOSR2_HUMAN,GOSR2,Golgi SNAP receptor complex member 2,212,24775.40108000001,24.77540108000001,GOSR2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BX46,RBM24_HUMAN,RBM24,RNA-binding protein 24,236,24775.892279999982,24.775892279999983,RBM24,,,False,cell-cycle signaling,RB family,True,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"configured signaling gene; check phospho/total controls and antibody validation; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9Y3Q3,TMED3_HUMAN,TMED3,Transmembrane emp24 domain-containing protein 3,217,24776.955280000017,24.776955280000017,TMED3,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9Y5U4,INSI2_HUMAN,INSIG2,Insulin-induced gene 2 protein,225,24777.93688,24.777936880000002,INSIG2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P49763,PLGF_HUMAN,PGF,Placenta growth factor,221,24788.652479999993,24.788652479999993,PGF,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8WWZ3,EDAD_HUMAN,EDARADD,Ectodysplasin-A receptor-associated adapter protein,215,24801.891580000003,24.801891580000003,EDARADD,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P17677,NEUM_HUMAN,GAP43,Neuromodulin,238,24802.666079999985,24.802666079999984,GAP43,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,224,24810.05418,24.810054179999998,SYNGR2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q6URK8,SMIP8_HUMAN,SPMIP8,Sperm microtubule inner protein 8,216,24810.274180000004,24.810274180000004,SPMIP8,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96AX2,RAB37_HUMAN,RAB37,Ras-related protein Rab-37,223,24815.212079999998,24.81521208,RAB37,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P00846,ATP6_HUMAN,MT-ATP6,ATP synthase F(0) complex subunit a,226,24817.208880000042,24.81720888000004,MT-ATP6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8N488,RYBP_HUMAN,RYBP,RING1 and YY1-binding protein,228,24821.541080000014,24.821541080000014,RYBP,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P09936,UCHL1_HUMAN,UCHL1,Ubiquitin carboxyl-terminal hydrolase isozyme L1,223,24824.341980000005,24.824341980000003,UCHL1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q32NC0,RMP24_HUMAN,RMP24,Ribonuclease MRP protein subunit p24,220,24826.697480000017,24.826697480000018,RMP24,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q08708,CLM6_HUMAN,CD300C,CMRF35-like molecule 6,224,24830.432380000006,24.830432380000005,CD300C,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P62906,RL10A_HUMAN,RPL10A,Large ribosomal subunit protein uL1,217,24831.30818000002,24.83130818000002,RPL10A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P51157,RAB28_HUMAN,RAB28,Ras-related protein Rab-28,221,24841.306780000017,24.841306780000018,RAB28,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9UKL6,PPCT_HUMAN,PCTP,Phosphatidylcholine transfer protein,214,24843.323979999997,24.843323979999997,PCTP,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P56748,CLD8_HUMAN,CLDN8,Claudin-8,225,24845.334980000018,24.84533498000002,CLDN8,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P01241,SOMA_HUMAN,GH1,Somatotropin,217,24847.27398000001,24.847273980000008,GH1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9NYP8,EPCIP_HUMAN,EPCIP,Exosomal polycystin-1-interacting protein,219,24851.70878,24.85170878,EPCIP,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9NP50,SHCAF_HUMAN,SINHCAF,SIN3-HDAC complex-associated factor,221,24852.365879999998,24.852365879999997,SINHCAF,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q6UXV1,IZUM2_HUMAN,IZUMO2,Izumo sperm-egg fusion protein 2,221,24855.576380000035,24.855576380000034,IZUMO2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q7RTV5,PXL2C_HUMAN,PRXL2C,Peroxiredoxin-like 2C,226,24856.520580000015,24.856520580000016,PRXL2C,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9Y581,INSL6_HUMAN,INSL6,Insulin-like peptide INSL6,213,24859.566480000012,24.859566480000012,INSL6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q6PKH6,DR4L2_HUMAN,DHRS4L2,Dehydrogenase/reductase SDR family member 4-like 2,232,24862.934980000005,24.862934980000006,DHRS4L2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P51159,RB27A_HUMAN,RAB27A,Ras-related protein Rab-27A,221,24868.07298,24.86807298,RAB27A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P29459,IL12A_HUMAN,IL12A,Interleukin-12 subunit alpha,219,24874.031780000012,24.874031780000013,IL12A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9UBT3,DKK4_HUMAN,DKK4,Dickkopf-related protein 4,224,24875.631680000013,24.875631680000012,DKK4,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2RU48,SMCO3_HUMAN,SMCO3,Single-pass membrane and coiled-coil domain-containing protein 3,225,24877.123880000017,24.877123880000017,SMCO3,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q07326,PIGF_HUMAN,PIGF,"GPI ethanolamine phosphate transferase, stabilizing subunit",219,24889.614480000015,24.889614480000013,PIGF,,,False,,,False,Lamin family,nuclear marker family,nuclear envelope markers,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"configured audit family match: Lamin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O60258,FGF17_HUMAN,FGF17,Fibroblast growth factor 17,216,24891.397880000008,24.891397880000007,FGF17,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96B77,TM186_HUMAN,TMEM186,Transmembrane protein 186,213,24893.221280000012,24.893221280000013,TMEM186,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P09429,HMGB1_HUMAN,HMGB1,High mobility group protein B1,215,24893.760379999992,24.893760379999993,HMGB1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BYE0,HES7_HUMAN,HES7,Transcription factor HES-7,225,24898.779579999962,24.898779579999964,HES7,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BT67,NFIP1_HUMAN,NDFIP1,NEDD4 family-interacting protein 1,221,24899.299979999993,24.89929997999999,NDFIP1,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5T7N8,F27D1_HUMAN,FAM27D1,Protein FAM27D1,215,24905.185380000006,24.905185380000006,FAM27D1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9P2W1,HOP2_HUMAN,PSMC3IP,Homologous-pairing protein 2 homolog,217,24906.34608,24.90634608,PSMC3IP,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q86Z23,C1QL4_HUMAN,C1QL4,Complement C1q-like protein 4,238,24909.36338,24.90936338,C1QL4,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96AZ1,EFMT3_HUMAN,EEF1AKMT3,EEF1A lysine methyltransferase 3,226,24911.119580000013,24.911119580000012,EEF1AKMT3,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8N1Y9,YI025_HUMAN,,Putative uncharacterized protein FLJ37218,231,24914.57118000001,24.91457118000001,,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96A35,RM24_HUMAN,MRPL24,Large ribosomal subunit protein uL24m,216,24914.826780000003,24.914826780000002,MRPL24,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8N565,MREG_HUMAN,MREG,Melanoregulin,214,24927.366779999993,24.927366779999993,MREG,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96AT9,RPE_HUMAN,RPE,Ribulose-phosphate 3-epimerase,228,24927.712579999996,24.927712579999994,RPE,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BY27,DGC6L_HUMAN,DGCR6L,Protein DGCR6L,220,24932.426379999997,24.932426379999995,DGCR6L,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P51809,VAMP7_HUMAN,VAMP7,Vesicle-associated membrane protein 7,220,24935.060480000015,24.935060480000015,VAMP7,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P67870,CSK2B_HUMAN,CSNK2B,Casein kinase II subunit beta,215,24942.421179999994,24.942421179999993,CSNK2B,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q7Z6K5,ARPIN_HUMAN,ARPIN,Arpin,226,24943.01577999999,24.94301577999999,ARPIN,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9NVV9,THAP1_HUMAN,THAP1,THAP domain-containing protein 1,213,24943.740180000033,24.943740180000034,THAP1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O14668,TMG1_HUMAN,PRRG1,Transmembrane gamma-carboxyglutamic acid protein 1,218,24947.137780000012,24.947137780000013,PRRG1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9H444,CHM4B_HUMAN,CHMP4B,Charged multivesicular body protein 4b,224,24950.154179999983,24.950154179999984,CHMP4B,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1B0GVG4,CC194_HUMAN,CCDC194,Coiled-coil domain-containing protein 194,234,24954.157579999974,24.954157579999972,CCDC194,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5W5W9,RES18_HUMAN,RESP18,Regulated endocrine-specific protein 18,228,24955.593380000002,24.955593380000003,RESP18,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BZE7,EVG1_HUMAN,C22orf23,UPF0193 protein EVG1,217,24955.951679999995,24.955951679999995,C22ORF23,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96BQ1,FAM3D_HUMAN,FAM3D,Protein FAM3D,224,24963.372979999993,24.963372979999992,FAM3D,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8TAB5,CA216_HUMAN,C1orf216,UPF0500 protein C1orf216,229,24967.792180000022,24.96779218000002,C1ORF216,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8IWT1,SCN4B_HUMAN,SCN4B,Sodium channel regulatory subunit beta-4,228,24968.994280000024,24.968994280000025,SCN4B,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P59796,GPX6_HUMAN,GPX6,Glutathione peroxidase 6,221,24970.53778000001,24.970537780000008,GPX6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P49755,TMEDA_HUMAN,TMED10,Transmembrane emp24 domain-containing protein 10,219,24975.972080000007,24.975972080000005,TMED10,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q00444,HXC5_HUMAN,HOXC5,Homeobox protein Hox-C5,222,24976.185880000005,24.976185880000006,HOXC5,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P20336,RAB3A_HUMAN,RAB3A,Ras-related protein Rab-3A,220,24983.908680000004,24.983908680000003,RAB3A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O75360,PROP1_HUMAN,PROP1,Homeobox protein prophet of Pit-1,226,24984.13247999997,24.98413247999997,PROP1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q14129,DGCR6_HUMAN,DGCR6,Protein DGCR6,220,24988.576679999995,24.988576679999994,DGCR6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9H7E9,CH033_HUMAN,C8orf33,UPF0488 protein C8orf33,229,24992.50817999999,24.99250817999999,C8ORF33,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P0DML3,CSH2_HUMAN,CSH2,Chorionic somatomammotropin hormone 2,217,24994.37538000001,24.994375380000008,CSH2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q13637,RAB32_HUMAN,RAB32,Ras-related protein Rab-32,225,24997.292080000014,24.997292080000015,RAB32,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P01242,SOM2_HUMAN,GH2,Growth hormone variant,217,24999.60608000001,24.99960608000001,GH2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BSB4,ATGA1_HUMAN,ATG101,Autophagy-related protein 101,218,25002.640180000013,25.002640180000014,ATG101,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q15005,SPCS2_HUMAN,SPCS2,Signal peptidase complex subunit 2,226,25002.808080000013,25.002808080000012,SPCS2,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q96S90,LYSM1_HUMAN,LYSMD1,LysM and putative peptidoglycan-binding domain-containing protein 1,227,25003.17718000001,25.00317718000001,LYSMD1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q92914,FGF11_HUMAN,FGF11,Fibroblast growth factor 11,225,25004.99938,25.00499938,FGF11,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q14964,RB39A_HUMAN,RAB39A,Ras-related protein Rab-39A,217,25006.67198000001,25.00667198000001,RAB39A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P78330,SERB_HUMAN,PSPH,Phosphoserine phosphatase,225,25007.699580000004,25.007699580000004,PSPH,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8NAJ2,CI106_HUMAN,LINC02913,Putative uncharacterized protein encoded by LINC02913,232,25012.82087999999,25.01282087999999,LINC02913,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9GZX9,TWSG1_HUMAN,TWSG1,Twisted gastrulation protein homolog 1,223,25016.770380000013,25.01677038000001,TWSG1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P0DML2,CSH1_HUMAN,CSH1,Chorionic somatomammotropin hormone 1,217,25020.413280000008,25.020413280000007,CSH1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P59095,STAR6_HUMAN,STARD6,StAR-related lipid transfer protein 6,220,25021.516080000005,25.021516080000005,STARD6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q2QD12,RPEL1_HUMAN,RPEL1,Ribulose-phosphate 3-epimerase-like protein 1,228,25022.721179999997,25.022721179999998,RPEL1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P0DP42,T225B_HUMAN,TMEM225B,Transmembrane protein 225B,221,25026.618980000017,25.026618980000016,TMEM225B,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O43731,ERD23_HUMAN,KDELR3,ER lumen protein-retaining receptor 3,214,25026.810180000015,25.026810180000016,KDELR3,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q06432,CCG1_HUMAN,CACNG1,Voltage-dependent calcium channel gamma-1 subunit,222,25028.407579999996,25.028407579999996,CACNG1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q99750,MDFI_HUMAN,MDFI,MyoD family inhibitor,246,25029.165080000013,25.029165080000013,MDFI,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9BRV3,SWET1_HUMAN,SLC50A1,Sugar transporter SWEET1,221,25030.485080000013,25.030485080000012,SLC50A1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q99581,FEV_HUMAN,FEV,Protein FEV,238,25030.492779999953,25.030492779999953,FEV,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,224,25034.98608,25.03498608,PRDX6,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P15173,MYOG_HUMAN,MYOG,Myogenin,224,25037.08497999999,25.03708497999999,MYOG,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8WTT0,CLC4C_HUMAN,CLEC4C,C-type lectin domain family 4 member C,213,25037.527980000006,25.037527980000007,CLEC4C,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5JT25,RAB41_HUMAN,RAB41,Ras-related protein Rab-41,222,25038.301780000013,25.038301780000012,RAB41,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P11912,CD79A_HUMAN,CD79A,B-cell antigen receptor complex-associated protein alpha chain,226,25038.420480000008,25.038420480000006,CD79A,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P02741,CRP_HUMAN,CRP,C-reactive protein,224,25038.575480000003,25.038575480000002,CRP,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8N5U1,M4A15_HUMAN,MS4A15,Membrane-spanning 4-domains subfamily A member 15,240,25050.189980000006,25.050189980000006,MS4A15,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5NE16,CATL3_HUMAN,CTSL3P,Putative inactive cathepsin L-like protein CTSL3P,218,25059.240980000006,25.059240980000006,CTSL3P,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9UBQ5,EIF3K_HUMAN,EIF3K,Eukaryotic translation initiation factor 3 subunit K,218,25059.669380000007,25.059669380000006,EIF3K,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q6PGQ1,DRIC1_HUMAN,DRICH1,Aspartate-rich protein 1,229,25063.835579999988,25.06383557999999,DRICH1,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P10747,CD28_HUMAN,CD28,T-cell-specific surface glycoprotein CD28,220,25066.19128,25.066191279999998,CD28,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9ULY5,CLC4E_HUMAN,CLEC4E,C-type lectin domain family 4 member E,219,25072.514380000008,25.07251438000001,CLEC4E,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9Y3E7,CHMP3_HUMAN,CHMP3,Charged multivesicular body protein 3,222,25073.042979999987,25.073042979999986,CHMP3,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q53R12,T4S20_HUMAN,TM4SF20,Transmembrane 4 L6 family member 20,229,25075.313180000016,25.075313180000016,TM4SF20,,,False,,,False,,,,24.0,26.0,24.0-26.0 kDa,548,0,3,7,29.75,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
