mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
40.0-42.0 kDa,40.0,42.0,526,1,23,8,Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family,ACTB,"CCN4, CCNDBP1, CCNI2, CCNYL1, CCNYL2, CDK10, CDKL1, FOS, HIF1AN, MAPK1, MAPK11, MAPK12, MAPK14, PRKACA, PRKACB, PRKACG, PRKX, RBFOX2, RBM4, RBM43, RBM48, RBM4B, VEGFD","CYTIP [Actin family], ANGPTL7, ELAC1, VN1R1, GLT8D2, CXADR, GNAT1, B4GALT4, PACC1, LHX6, POMK, GNAO1, PTGFR, L1RE1, HLA-E, MACROH2A2 [Histone family], NPIPA3 [Actin family], ERI1",65.5,high
42.0-44.0 kDa,42.0,44.0,495,0,22,9,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,,"CASP4, CCN1, CCNI, CCNJ, CDK9, CDKL4, MAP2K1, MAPK13, MAPK3, MAPKAPK3, NFKBIL1, PRKAR1A, PRKAR1B, RASSF6, RBFOX1, RBMS2, RBMX, RBMXL1, RBMXL2, TP53, TP53I13, VEGFA","SSTR4, ACTBL2 [Actin family], SPOUT1, ACTA2 [Actin family], TECRL, CRLF2, CCR9, POTEKP [Actin family], ACTC1 [Actin family], ZDHHC2, CCN1 [Cell-cycle CDK/cyclin], ZDHHC18, POLDIP2 [Actin family], DUSP5, ACTA1 [Actin family], FAM217B, HSD3B2, FETUB",59.75,high
44.0-46.0 kDa,44.0,46.0,466,0,9,9,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Lamin family; MAPK cascade; Mitochondrial markers,,"CASP1, CCNB2, MAP2K2, MAP2K4, MAPKAPK2, PRKAR2A, RBM17, RBMS1, TGFB1","SERPINE2, NIPAL4, NKX1-1, RIBC1, KCNJ9, AGPAT4, MEI4, ZNG1B, PAFAH2, ZNG1C, QTRT1, GNA13, B3GNT5, ERCC8, PDZK1P1, PIPOX, ZNG1E, ZNG1A",40.25,high
46.0-48.0 kDa,46.0,48.0,492,0,19,11,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"BCL3, CASP9, CCNE1, CCNE2, GSK3B, MAP2K7, PRKAR2B, PTEN, RASSF5, RBBP4, RBBP7, RBM22, RBM41, RBMS3, RELT, SMAD7, TGFB2, TGFB3, VEGFC","ABHD3, OLFML3, TNFRSF19, EGLN1, B3GNT2, TNFRSF11B, HEPACAM, OAS1, PCID2, COX15 [Mitochondrial markers], TPBG, SEC14L3, ZC3H10, TDG, GPR137, AADACL4, POLDIP3 [Actin family], ACP4",56.75,high
48.0-50.0 kDa,48.0,50.0,459,5,14,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family,"CALR, TUBA1C, TUBB, TUBB2A, TUBB2B","CASP5, CCNA2, CCNB1, CCNJL, CDK15, MAPK8, MAPK9, PPARD, RASSF8, RBBP8P1, RBM23, RBM34, SMAD3, TGFB1I1","MRPS5, MOK, PSKH1, BZW1, BMP10, IFRD2, PANX1, ESRRB, KRT18, TFAP2A, RNF150, PLIN2, ZNF597, STAMBP, KPTN, SMAD3 [FOXO/SMAD transcription], NBPF7P, KRT17",75.0,high
50.0-52.0 kDa,50.0,52.0,433,3,8,9,Actin family; Apoptosis caspase/BCL; ER markers; FOXO/SMAD transcription; Heat shock proteins; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family,"TUBA1A, TUBA1B, TUBB3","BCL6B, CASP2, FOXO6, GSK3A, MAP2K5, PRKN, RASSF9, RBM42","TTC23, RASSF9, TINF2 [Actin family], SEPTIN14, FAM90A20, ONECUT3, FOLH1B, INTS15, PIGU, NKD2, PLA2G7, SIGLEC9, FAM90A2P, TNFRSF10A, TUBA8 [Tubulin family], ADSS2, MAP2K5 [MAPK cascade], SLC29A2",53.75,high
52.0-54.0 kDa,52.0,54.0,418,0,16,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family,,"BCL2L13, CCNA1, CDK14, CDK8, FOXO4, MAP3K8, MAPK10, NFKBIE, PPARA, RASGEF1C, RBM45, SMAD1, SMAD2, SMAD5, SMAD6, SMAD9","GLRA2, FAM81B, CHRDL1, ATP6AP1, TIGD3, PKNOX2, FEZF1, PPP2R2D, CPSF7, MYBPH, XKRX, CHST9, GTPBP3 [Mitochondrial markers], CELF1, AGT, GPAT4, PROC, MFSD12",53.0,high
54.0-56.0 kDa,54.0,56.0,463,0,21,11,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,,"AKT1, AKT2, AKT3, CASP8, CDK16, CDK18, MAPKAPK5, MDM2, MDM4, PIK3R3, PRKAG3, RASGEF1A, RASGEF1B, RBMY1A1, RBMY1B, RBMY1C, RBMY1D, RBMY1E, RBMY1F, RBPJ, TGFBR1","MMP12, STK38L, MMP1, ZBTB45, GCGR, HCLS1, SLC16A4, PI4K2A, PFKFB4, METTL4, SIGLEC8, SLC38A1, SLC17A4, FUCA2, SLC2A1, CAMK2A, ADPGK, NARS2",59.75,high
56.0-58.0 kDa,56.0,58.0,417,1,7,10,AKT pathway; Actin family; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; Nuclear receptor PPAR; p53 pathway,P4HB,"CDK19, CDK5RAP3, CDKL2, PPARG, RASSF10, RBCK1, RBPJL","KCNS3, CYP21A2 [p53 pathway], IPPK, CDKL2 [Cell-cycle CDK/cyclin], SLC38A2, TENT2, ZNF525, LPCAT3, IRF5, PHF10, SAMD1, SLC9B1, ZNF639, ZBTB37, STEAP2, TPH2, MGAT4C, USP14",43.0,high
58.0-60.0 kDa,58.0,60.0,388,1,10,11,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,ATP5F1A,"CASP10, CCNL1, CCNL2, CDK17, MAPK15, MAPKAP1, PRKCSH, RBBP5, RBM39, SRC","LCK, RCOR2, OXSR1, IKZF3, GLCCI1, CCT6A, GALNS, ZBTB7B, POGLUT2, PAK2, SPNS2, ZRSR2, STK35, SLC29A4, SNTB1, CYP8B1, ZC3H12D, ZNF837",47.65,high
60.0-62.0 kDa,60.0,62.0,371,0,4,9,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Lamin family; Mitochondrial markers; NF-kB/Rel; p53 pathway,,"CDKN2AIP, RBM46, RELA, SMAD4","DCLRE1B, ZNF454, ZNF350, OTOA, CSPG5, OIT3, RBM46, KRT6C, UGT1A4, SLC22A7, KPNA6, GATA6, FMO3, ZNF215, RPS6KL1, KRT6A, SLC26A10P, KRT6B",31.3,high
62.0-64.0 kDa,62.0,64.0,324,0,3,5,Actin family; Apoptosis caspase/BCL; Mitochondrial markers; NF-kB/Rel; p53 pathway,,"PRKAA2, PRKAG2, RELB","UTP18, EOGT, SRPK3, CLCC1, DNAJC21, GTF2H1, SLC15A4, ACOT12, C1orf87, CATSPER2, TDRKH, SPTLC3, MLLT1, ITPRIP [Actin family], KRT9, ZNF155, GNS, ZNF852",24.45,elevated
64.0-66.0 kDa,64.0,66.0,303,0,6,7,Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; MAPK cascade; Mitochondrial markers; p53 pathway,,"CCNK, CDKAL1, MAPK4, PRKAA1, RBM47, TGFBR2","CCDC82, MFSD6L, PRKAA1, ZNF382, FAM151A, ARSI, ZNF34, GALNT13, SHC3, PRDM14, TRIM23, LILRB5, PAK4, ARID5A, C2orf42, ZBTB46, RBM47, IKZF4",29.4,elevated
66.0-68.0 kDa,66.0,68.0,259,2,4,8,Actin family; Cell-cycle CDK/cyclin; ER markers; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,"CANX, LMNB1","CDK5RAP1, CDKL3, MAP3K7, PRKCZ","CKAP4, ZNF583, TNFRSF11A, IGFALS, KRT1, , NOP56, MBD4, FRRS1, FARSB, FSIP1 [Actin family], IGF2BP2, CHRM3, ENC1, SLC13A1, TRIP4, MPP3, ACSM3 [Mitochondrial markers]",34.95,high
68.0-70.0 kDa,68.0,70.0,251,0,8,8,Actin family; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel,,"FOXO1, MAP3K2, PRKCI, RASGRP2, RBM14, REL, RHOBTB3, RHOT2",", PES1, SLC6A13, FPGT, PTPN11, PGBD2, PIAS3, PTPN9, SUSD5, PRODH [Mitochondrial markers], KLHL41, LRIT1, KARS1, GATAD2A, POF1B, LINGO2 [Actin family], MSLN, WDR46",30.55,high
70.0-72.0 kDa,70.0,72.0,265,2,4,7,Actin family; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers,"HSPA1A, HSPA8","FOXO3, MAP3K3, RBBP8NL, RHOT1","RUFY2, HSPA2 [Heat shock proteins], PABPC3, F2, CLGN, SLCO2A1, ZP1, HSPA1A [Heat shock proteins], HSPA1B [Heat shock proteins], NELFB, FNBP1L, NTN4, ZSWIM9, ENOX2, FBXL4, GLCE, MOCS1, F11",34.5,high
72.0-74.0 kDa,72.0,74.0,219,1,3,5,Actin family; ER markers; Heat shock proteins; JAK-STAT; Mitochondrial markers,SDHA,"HIF3A, JAKMIP1, RAF1","ZCWPW1, ANKS3, FRMD6, THEMIS2, NBPF4, SLC27A4, SYK, GLB1L2, ASNSD1, TMCC1, WDR26, WRNIP1, ZNF528, LY9, CREBRF, SLC6A14, APLP1, LIMD1",24.2,elevated
74.0-76.0 kDa,74.0,76.0,223,1,2,5,Actin family; Heat shock proteins; Lamin family; Mitochondrial markers; Tubulin family,LMNA,"RASGRP4, TGFBI","SLC5A11, ERVK-24, FLRT2, TBR1, PATZ1, CHML, SLC5A9, FIGNL1, PADI4, FLRT1, RRN3, SYN1, UBASH3A, BRD7, LMNA [Lamin family], HDC, LOC122539214, SLCO1A2",22.9,elevated
76.0-78.0 kDa,76.0,78.0,201,0,6,5,AKT pathway; Actin family; MAPK cascade; NF-kB/Rel; Tubulin family,,"MAPK8IP1, PRKCA, PRKCB, PRKCD, PRKCH, PRKG1","LNX2, CPEB3, SYTL4, FAM200B, GPCPD1, GRAMD1C, PLPPR3, CNGA2, RALBP1, USHBP1, GLB1, CCDC81, TUBGCP4 [Tubulin family], ZNF630, CLPTM1, IFT70B, BEST3, AKAP8",22.8,elevated
78.0-80.0 kDa,78.0,80.0,210,0,5,7,AKT pathway; Actin family; Apoptosis caspase/BCL; Histone family; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"BCL6, NFKBIZ, PRKCG, RASGRP3, RHOBTB1","BMX [AKT pathway], SETMAR [Histone family], MARCHF7, DVL3, DLL1, NFKBIZ [NF-kB/Rel], RNF6, RGL3, TBC1D14, UVRAG, ZNF429, ZBED1, MED25, ZNF573, LTF, PHACTR4 [Actin family], PJA2, FNDC7",23.25,elevated
80.0-82.0 kDa,80.0,82.0,202,0,4,8,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel,,"CCNT1, CCNT2, PIK3R2, PRKCQ","RNPEPL1, SKI, ZNF770, DNAAF1, KIF3A, RAP1GAP2, PCCA [Mitochondrial markers], ARHGEF16, FLYWCH1, TRAP1 [Heat shock proteins; Mitochondrial markers], C1R, SLC44A2, SLC9A7, ZNF441, KLHL11, CPEB4, PEG10, PAMR1",22.1,elevated
82.0-84.0 kDa,82.0,84.0,204,1,7,5,Actin family; Apoptosis caspase/BCL; Heat shock proteins; MAPK cascade; Mitochondrial markers,HSP90AB1,"BCLAF3, MAPK6, PIK3R1, PRKCE, RASEF, RBAK, RHOBTB2","SANBR, VWA2, ZBTB1, MZF1, ARHGAP28, FYB2, MX2, EEF2K, FIGN, LRRFIP2 [Actin family], DZANK1, SLC6A16, VPS52, DCLK1, INTS10, MTSS1, ORC3, EXT2",29.45,elevated
84.0-86.0 kDa,84.0,86.0,150,2,3,8,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Mitochondrial markers; NF-kB/Rel,"HSP90AA1, TFRC","PIK3R6, RBM28, STAT4","SOX5, SLC30A5, SLC7A14, MAP7, PIGQ, RIN1, HMMR, NIBAN2, ADAM10, PCSK1, MFN1, ARMH4, POMT2, PIK3R6, ARHGAP24, SNRK, FCHSD2, FOXM1",28.0,elevated
86.0-88.0 kDa,86.0,88.0,183,0,4,7,Actin family; Cell-cycle CDK/cyclin; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"CCNF, MAPK8IP2, PRKG2, STAT1","HCN3, VPS51, DGCR8, LRCH3, SMURF1, STRN, MTMR12, SEC23A, MAGED1, PDZD4, ZNF184, HGS, SMURF2, DCST2, ZNF700, IL17RC, ZNF711, PCSK7",20.4,elevated
88.0-90.0 kDa,88.0,90.0,149,0,4,6,Actin family; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; p53 pathway,,"MAPK7, RBSN, STAT3, STAT5B","ACAP2, IFT80, , ITGB5, BRD2, LARGE1, ZNF585B, STAT3 [JAK-STAT], CDH18, CTAGE8, UNK, MFSD6, PTPN12, BRAT1, CMTR2, HECTD2, LENG8, ZER1",17.95,elevated
90.0-92.0 kDa,90.0,92.0,136,0,10,6,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; JAK-STAT; MAPK cascade; Nuclear receptor PPAR,,"BCL11A, CDK11A, MAP3K20, PIK3AP1, PPARGC1A, RASA4, RASA4B, RASAL1, RASGRP1, STAT5A","TMPRSS6, ARHGEF7, RASAL1, WDR27, TMC6, RRM1, RSBN1, CATSPER1, KIFC2, DACT1, ADAMTS4, SUSD2, LRRC8E, CAGE1, SART1, ZNF616, TLR1, DLG3",26.3,elevated
92.0-94.0 kDa,92.0,94.0,140,0,6,6,Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; MAPK cascade; Mitochondrial markers; Tubulin family,,"CDK11B, HIF1A, MAP3K11, MAP3K12, RBM5, TGFBR3","NLGN4Y, FGFR2, AVIL, ZNF227, SORT1, KDM1B [Histone family], ANAPC4, TMEM63A, RBM5, CSF3R, CNGB3, FAM171B, ANKS6, ELAC2, CDH17, ARHGAP26, DDX20, CDC5L",20.5,elevated
94.0-96.0 kDa,94.0,96.0,126,1,4,5,Actin family; Apoptosis caspase/BCL; Heat shock proteins; JAK-STAT; MAPK cascade,EEF2,"BCL11B, JAKMIP2, RASA3, STAT6","ANKRD20A1, , ANKRD20A2P, DDX31, COG3, EXO1, USP6NL, ANKRD20A3P, ZNF160, ZNF43, TMTC2, SLC39A10, STAT6 [JAK-STAT], TPCN1, ANKRD20A4P, E2F8, TTC7B, LRRC8A",21.05,elevated
96.0-98.0 kDa,96.0,98.0,139,0,8,5,Actin family; Heat shock proteins; JAK-STAT; Mitochondrial markers; NF-kB/Rel,,"NFKB2, PIK3R5, PRKD2, RASA2, RBM12, RBM15B, STAT2, TGFBRAP1","GRIPAP1, PDCD6IP [Actin family], VWA7, VLDLR, SLC12A9, IL17RA, AHR, SEMA4D, TTC7A, ARHGAP12, NOM1, SPICE1, DCAF6, DDX24, PARP9, NLGN1, PTCHD4, ATP6V0A4",22.7,elevated
98.0-100.0 kDa,98.0,100.0,109,0,1,5,Actin family; Histone family; JAK-STAT; Mitochondrial markers; p53 pathway,,JAKMIP3,"LRRD1, DNM2, ATP6V0A2, ZHX1, MOCOS, SFMBT1, PDE4A, SKIDA1, SLC4A11, MCM10, LRRC8D, ZNF484, SP140, DPP9, TRPV4, TTC16, VAV1, PDE6B",10.7,elevated
100.0-102.0 kDa,100.0,102.0,141,0,5,4,Actin family; MAPK cascade; Mitochondrial markers; Tubulin family,,"PIK3C3, PRKD1, PRKD3, RBBP8, RBM25","XAB2, ESYT3, ZCCHC14, CIZ1 [Actin family], CTNNA1, ENPP3, NFATC2, RIN2, C2orf78, ZNF473, RBM25, PSMD2, CLCA1, SF3B2, ERMP1, KIF20A, CDH4, CHSY3",17.55,elevated
102.0-104.0 kDa,102.0,104.0,127,0,3,7,Actin family; Apoptosis caspase/BCL; Histone family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family,,"MAP3K10, RASIP1, RBM10","USP20, CCDC178, ZZZ3, CHRD, SLFN13, PCDHA5, PCDHA2, AFTPH, TCAF1, AASS [Mitochondrial markers], CRACDL, KSR1, KCNQ5, CIP2A, MTBP, PRRT3, GRM7, KIF18A",16.1,elevated
104.0-106.0 kDa,104.0,106.0,118,0,2,5,Actin family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel,,"MAP3K14, NFKB1","TMTC3, GRIK3, NPIPB12 [Actin family], MAP3K14 [MAPK cascade], USP26, PEX6, CC2D1A, EXOC2, ADGRD2, GOLGA6L25, ANKLE2, , USP29, AGBL2, THBS3, TNPO3, OCRL, ROR1",12.65,elevated
106.0-108.0 kDa,106.0,108.0,102,0,5,4,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Mitochondrial markers,,"BCLAF1, CDKL5, RB1, RBM15, RBM19","DDX12P, TRAK1, DLGAP3, GTF2IRD1, CLSTN3, WDR3, BCLAF1 [Apoptosis caspase/BCL], RB1, NCOA7, PHC3, ANO6, GALNT5, CCDC14, OSBPL6, TRPC6, MORC4, NUP107, ZC3H18",15.6,elevated
108.0-110.0 kDa,108.0,110.0,92,0,1,4,Actin family; Cell-cycle CDK/cyclin; Lamin family; MAPK cascade,,MAP3K13,"DLGAP4, MAML1, HERVK_113, ERVK-19, EPHA1, ESPNL, CTNND1, INTS4, PIGG [Lamin family], CCDC80, IPO13, EIF4ENIF1, SLC4A9, KIF28P, EPHA2, EPHB4, MAP3K13 [MAPK cascade], DDX11",9.1,elevated
110.0-112.0 kDa,110.0,112.0,86,0,1,3,Actin family; Histone family; Mitochondrial markers,,RASAL3,"ICE2, RAI14, KIF23, TMEM132A, TAF4, EFCAB13, EPHA3, MIB1, ZSWIM4, USP37, SNX14, VPS18, MERTK, ATP2A1, FNBP4, MED24, SAP130 [Histone family], EPHB3",8.05,elevated
112.0-114.0 kDa,112.0,114.0,93,1,3,5,Actin family; Apoptosis caspase/BCL; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR,ATP1A1,"MAP3K21, PPARGC1B, RBM26","PKN2, MLLT6, EPHA7, TRPC4, GRID1, STK10, SIPA1, SNX13, MAP1S, SYNE3, SALL4, KANSL1L, ATP1A2, NAA25, TOP3A, GTF2I, USP15, SEPTIN4",17.9,elevated
114.0-116.0 kDa,114.0,116.0,71,0,1,3,Actin family; Apoptosis caspase/BCL; Mitochondrial markers,,RBMXL3,"TMPRSS9, PPFIBP1, ANO1, ATP4A, ATP1A4, SYCP1, PUM2, FAN1, NCAPG, SEMA6A, OGDHL [Mitochondrial markers], ITGA9, UBAP2L, ITGA5, TNK2, GIGYF1 [Actin family], ANO3, NLRC3",7.3,elevated
116.0-118.0 kDa,116.0,118.0,88,0,2,4,Actin family; Apoptosis caspase/BCL; Histone family; Mitochondrial markers,,"RASA1, RBM44","AGBL3, GARRE1, RIMBP2, PSD3, ITGAV, TAOK1, PCDH7, TMEM132E, NLRC4, KL, MYO1D, HIP1 [Actin family], DGKI, PSD4, ADGRF3, EPHA6, DCLRE1A, RASA1",10.4,elevated
118.0-120.0 kDa,118.0,120.0,73,0,3,7,AKT pathway; Actin family; Histone family; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway,,"PIK3CD, RBM12B, RBM27","AXDND1, FRMD4B, INTS3, AMOT, RBM12B, MRTFB, NLRP3, ANKRD18B, U2SURP, TUBGCP5 [Tubulin family], SEC24C, PTK7, MYO1A, VARS2 [Mitochondrial markers], RIPOR2 [Actin family], HERC4, TSHZ3, ARHGAP30",13.4,elevated
120.0-122.0 kDa,120.0,122.0,72,0,2,4,Actin family; Histone family; MAPK cascade; p53 pathway,,"MAP3K9, RBL1","GEMIN4, GUCY2D, LATS2, NLRP12, SUGP2, STK11IP [Actin family], LUZP1, ADCY7, NUTM1, DNA2, USPL1, NLRP2, RAPGEF1, FAM120C, SEMA5A, SLC12A4, KDM4A, CASR",9.6,elevated
122.0-124.0 kDa,122.0,124.0,71,1,1,2,AKT pathway; Actin family,VCL,PIK3CB,"ANKIB1, TTI1 [Actin family], PALM2AKAP2, MUC1, FNIP2 [Actin family], TRHDE, CEP131, MEGF10, USP25, CP, ZNF658, MAML3, DSG2, TMEM132D, MYT1, BNC2, PTPRH, BUB1 [AKT pathway]",11.55,elevated
124.0-126.0 kDa,124.0,126.0,70,0,3,3,Actin family; JAK-STAT; p53 pathway,,"JAK3, PIK3CA, TP53BP2","AMER1, C6orf132, OTUD4, ZEB1, SORBS2, HELQ, CCDC73, PLD1, ANKRD24, TBC1D31, ANLN, SRGAP1, PIK3CA, ZNF516, RET, PDE3B, UPF1, RANBP17",10.25,elevated
126.0-128.0 kDa,126.0,128.0,61,0,2,1,Actin family,,"PIK3CG, SRCIN1","ALG13, SENP6, PCDH18, SLC12A5, PCDH17, PCDH19, SLC4A5, CILP2, SMC6, BTBD7, PIK3CG, NPIPB5 [Actin family], PUM1, DENND2B, FHOD1, FBLN2, IGSF9, KIAA1614",6.8,elevated
128.0-130.0 kDa,128.0,130.0,70,0,4,3,Actin family; Lamin family; Mitochondrial markers,,"RASAL2, RBL2, RBM33, RBM6","CEP128, MYBPC2, ERC1 [Actin family], MCF2L, DHX34, SORCS2, NCKAP1L, ZFPM2, POLR1B, RFC1, MYH16, MYBPC1, USP7, ABL2, RBL2, ANKFY1, INPP5F, TRAPPC9",11.75,elevated
130.0-132.0 kDa,130.0,132.0,57,0,1,3,Actin family; JAK-STAT; Lamin family,,JAK2,"SPOCD1, CCDC40, PRDM10, XPO4, AP3D1, ITGAE, STYXL2 [Actin family], PPP2R3A, ZBED4, FILIP1L [Actin family; Lamin family], HEPH, KCNT2, SPATA31C1, MAN2A2, PTCH2, FNIP1 [Actin family], ADCY6, ZSWIM5",6.6,elevated
132.0-134.0 kDa,132.0,134.0,73,0,1,5,Actin family; Apoptosis caspase/BCL; Histone family; JAK-STAT; Tubulin family,,JAK1,"TDRD1, TRERF1, GRID2IP, DNAAF9, RIPOR1 [Actin family], RGS3, GRM1, EHMT2 [Histone family], ARID5B, GRM5, LEPR, PARD3B, CILP, TDRD12, TBCD [Tubulin family], ARHGAP20, CTNND2, NRDE2",8.9,elevated
134.0-136.0 kDa,134.0,136.0,65,0,3,1,NF-kB/Rel,,"RBM20, RBP3, RELCH","VWA3A, PLCB2, CCDC136, CDAN1, NOMO3, ATP11B, ATP2B3, GRIN2C, IGDCC4, ZBTB38, RBM20, CRB2, EGFR, WASHC5, TRPM4, VCPIP1, NOMO1, NLRP5",8.5,elevated
136.0-138.0 kDa,136.0,138.0,46,0,0,2,Actin family; Tubulin family,,,"MN1, ANO8, SLC4A7, PCDH9, ADAR, GSE1, ADAMTS16, PER1, XPO5, CAND1, NID1, ATF7IP [Actin family], WASHC4, ZEB2, PER2, WWC3, SASH1, WDR11",3.8,routine
138.0-140.0 kDa,138.0,140.0,49,0,0,5,Actin family; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel,,,"ATP13A3, ANKS1B, FILIP1 [Actin family; Lamin family], MMRN1, ZBTB40, MECOM [Histone family], REV1, TAOK2, KCNT1, PTPRO, COPA, TPP2, ITPRID2, PHKA2, AGTPBP1, EDRF1, COL3A1, PLCB1",6.2,routine
140.0-142.0 kDa,140.0,142.0,51,0,1,2,Actin family; Histone family,,RASGRF2,"L1CAM, EHBP1, KIF4B, ADCY8, USP40, PRDM16 [Histone family], ZC3H4, ATXN2, ARHGEF10L, SALL1, PPIP5K2, CNTNAP3B [Actin family], VARS1, DHX38, SCAF8, TBC1D9B, MTR, SYNRG",5.55,routine
142.0-144.0 kDa,142.0,144.0,40,0,1,4,Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Tubulin family,,MAP3K6,"TNKS, ARHGAP29, MAP4K4 [MAPK cascade], PHLDB2, NPC1, TRAPPC10, CACHD1, MMS22L, ULK4, AMBRA1, SORBS1, MAP3K6 [MAPK cascade], ADGRA2, SLK, TTBK1 [Tubulin family], ARID4A, BCR, NEK1",6.5,elevated
144.0-146.0 kDa,144.0,146.0,39,0,1,1,Actin family,,RASGRF1,"TNN, RTL9, FRMPD2, UMODL1, FRMPD4, STAG1, IARS1, AATK, ZNF423, PFAS, SGO2, FLII, TBC1D32, AFF2, SH3TC2, SIK3, ZNF335, COL5A2",4.2,routine
146.0-148.0 kDa,146.0,148.0,41,0,2,2,Actin family; MAPK cascade,,"MAP3K15, MAPK8IP3","UBN2, ADGRA3, UBE4B, SPAG9 [Actin family], ABCB11, XDH, TBC1D4, USP31, CLUH, RPGRIP1 [Actin family], PHLPP2, ATP8B3, PCDH11Y, ERBB4, SH3TC1, IGSF9B, DENND5A, WASHC2C",6.55,elevated
148.0-150.0 kDa,148.0,150.0,40,0,1,3,Actin family; Apoptosis caspase/BCL; Histone family,,BCL9,"ZMYM6, SPATA31F1, ERBB3, CNTNAP2 [Actin family], ROBO3, ASTN2 [Actin family], SYNGAP1, JCAD, CYFIP2 [Actin family], RNF123, PLCG1, SPATA31A1, SPATA31A5, SPATA31A3, NPC1L1, SPATA31A7, MYBBP1A, PITPNM2",5.75,routine
150.0-152.0 kDa,150.0,152.0,41,0,1,2,Actin family; MAPK cascade,,MAP3K19,"NFASC, GIGYF2 [Actin family], MTUS2, CARMIL3, ELP1, SBNO2, COL17A1, IBTK, MAP3K19 [MAPK cascade], PALLD, KIF7, ADCY9, FLT1, YEATS2, PDS5A, NPHP3, TONSL, TTC21B",5.05,routine
152.0-154.0 kDa,152.0,154.0,34,0,1,2,Actin family; Histone family,,PIK3R4,"DISP2, KIF16B, TCOF1, SNED1, BRD4, MST1R, NSD2 [Histone family], ABCC12, ZMYM3, RRBP1, SOS1, ZNF804B, TNS2, KDM2B, ATRNL1 [Actin family], RPAP1, FLT4, MSH6",4.7,routine
154.0-156.0 kDa,154.0,156.0,30,0,1,2,Actin family; MAPK cascade,,MAP3K5,"KDM6A, CRB1, NPAT, ABCC11, SBNO1, CEMIP2, MAP3K5 [MAPK cascade], PLCH2, CARMIL2, KIAA0232, IGF1R, PRX, ZMYM2, TNIK [Actin family], RTL1, AKNA, NUP155, DHX29",4.5,routine
